Id,Name,Agreement_Name__c,Property_Address__c,field,old_value,new_value
006WR00000xw8peYAA,Taylor_MDU_Sunny Lane Apartments,Taylor_MDU_Sunny Lane Apartments,2700 SUNNY LN UNIT 1 TAYLOR TX 76574,Property_Street_Number__c,,2700
006WR00000xw8peYAA,Taylor_MDU_Sunny Lane Apartments,Taylor_MDU_Sunny Lane Apartments,2700 SUNNY LN UNIT 1 TAYLOR TX 76574,Property_Street__c,,SUNNY LN
006WR00000xw8peYAA,Taylor_MDU_Sunny Lane Apartments,Taylor_MDU_Sunny Lane Apartments,2700 SUNNY LN UNIT 1 TAYLOR TX 76574,Property_County__c,,Williamson
006WR00000xw9XDYAY,Killeen_MDU_127-129 N 1th St,Killeen_MDU_127-129 N 1th St,1207 N 10TH ST UNIT 1 KILLEEN TX 76541,Property_Street_Number__c,,1207
006WR00000xw9XDYAY,Killeen_MDU_127-129 N 1th St,Killeen_MDU_127-129 N 1th St,1207 N 10TH ST UNIT 1 KILLEEN TX 76541,Property_Street__c,,N 10TH ST
006WR00000xwAcwYAE,Killeen_MDU_1215 & 1217 N 4th St,Killeen_MDU_1215 & 1217 N 4th St,1215 N 4TH ST UNIT 1 KILLEEN TX 76541,Property_Street_Number__c,,1215
006WR00000xwAcwYAE,Killeen_MDU_1215 & 1217 N 4th St,Killeen_MDU_1215 & 1217 N 4th St,1215 N 4TH ST UNIT 1 KILLEEN TX 76541,Property_Street__c,,N 4TH ST
006WR00000xwAcwYAE,Killeen_MDU_1215 & 1217 N 4th St,Killeen_MDU_1215 & 1217 N 4th St,1215 N 4TH ST UNIT 1 KILLEEN TX 76541,Property_County__c,,Bell
006WR00000xwAl0YAE,Harker Heights_MDU_Mockingbird Ln,Harker Heights_MDU_Mockingbird Ln,102 E MOCKINGBIRD LN UNIT 1 HARKER HEIGHTS TX 76548,Property_Street_Number__c,,102
006WR00000xwAl0YAE,Harker Heights_MDU_Mockingbird Ln,Harker Heights_MDU_Mockingbird Ln,102 E MOCKINGBIRD LN UNIT 1 HARKER HEIGHTS TX 76548,Property_Street__c,,E MOCKINGBIRD LN
006WR00000xwAl0YAE,Harker Heights_MDU_Mockingbird Ln,Harker Heights_MDU_Mockingbird Ln,102 E MOCKINGBIRD LN UNIT 1 HARKER HEIGHTS TX 76548,Property_County__c,,Bell
006WR00000xwBIsYAM,Mineral Wells_MDU_707 NW 4TH AVE,Mineral Wells_MDU_707 NW 4TH AVE,707 NW 4TH AVE UNIT 1 MINERAL WELLS TX 76067,Property_Street_Number__c,,707
006WR00000xwBIsYAM,Mineral Wells_MDU_707 NW 4TH AVE,Mineral Wells_MDU_707 NW 4TH AVE,707 NW 4TH AVE UNIT 1 MINERAL WELLS TX 76067,Property_Street__c,,NW 4TH AVE
006WR00000xwBIsYAM,Mineral Wells_MDU_707 NW 4TH AVE,Mineral Wells_MDU_707 NW 4TH AVE,707 NW 4TH AVE UNIT 1 MINERAL WELLS TX 76067,Property_County__c,,Palo Pinto
006WR00000xwCd8YAE,Omaha_MDU_5006 Davenport St,Omaha_MDU_5006 Davenport St,5004 DAVENPORT ST UNIT 1 OMAHA NE 68132,Property_Street_Number__c,,5004
006WR00000xwCd8YAE,Omaha_MDU_5006 Davenport St,Omaha_MDU_5006 Davenport St,5004 DAVENPORT ST UNIT 1 OMAHA NE 68132,Property_Street__c,,DAVENPORT ST
006WR00000xwChyYAE,Omaha_MDU_4907 Davenport St,Omaha_MDU_4907 Davenport St,4907 DAVENPORT ST UNIT 1 OMAHA NE 68132 Arlington at Dundee Condo's  15 units,Property_Street_Number__c,,4907
006WR00000xwChyYAE,Omaha_MDU_4907 Davenport St,Omaha_MDU_4907 Davenport St,4907 DAVENPORT ST UNIT 1 OMAHA NE 68132 Arlington at Dundee Condo's  15 units,Property_Street__c,,DAVENPORT ST UNIT 1 OMAHA NE 68132 Arlington at Dundee Condo's  15
006WR00000xwChyYAE,Omaha_MDU_4907 Davenport St,Omaha_MDU_4907 Davenport St,4907 DAVENPORT ST UNIT 1 OMAHA NE 68132 Arlington at Dundee Condo's  15 units,Property_County__c,,Douglas
006WR00000xwDsYYAU,Killeen_MDU_Triple M Rentals,Killeen_MDU_Triple M Rentals,2003 E VETERANS MEMORIAL BLVD UNIT 1 KILLEEN TX 76541,Property_Street_Number__c,,2003
006WR00000xwDsYYAU,Killeen_MDU_Triple M Rentals,Killeen_MDU_Triple M Rentals,2003 E VETERANS MEMORIAL BLVD UNIT 1 KILLEEN TX 76541,Property_Street__c,,E VETERANS MEMORIAL BLVD
006WR00000xwDsYYAU,Killeen_MDU_Triple M Rentals,Killeen_MDU_Triple M Rentals,2003 E VETERANS MEMORIAL BLVD UNIT 1 KILLEEN TX 76541,Property_County__c,,Bell
006WR00000xwElNYAU,Mesa_MDU_SOUTHERN AND STAPLEY TOWNHOMES,Mesa_MDU_SOUTHERN AND STAPLEY TOWNHOMES,1119 S STAPLEY DR UNIT 101 MESA AZ 85204,Property_Street_Number__c,,1119
006WR00000xwElNYAU,Mesa_MDU_SOUTHERN AND STAPLEY TOWNHOMES,Mesa_MDU_SOUTHERN AND STAPLEY TOWNHOMES,1119 S STAPLEY DR UNIT 101 MESA AZ 85204,Property_Street__c,,S STAPLEY DR
006WR00000xwEmzYAE,Mesa_MDU_202-228 E 2nd Ave,Mesa_MDU_202-228 E 2nd Ave,202 E 2ND AVE MESA AZ 85210,Property_Street_Number__c,,202
006WR00000xwEmzYAE,Mesa_MDU_202-228 E 2nd Ave,Mesa_MDU_202-228 E 2nd Ave,202 E 2ND AVE MESA AZ 85210,Property_Street__c,,E 2ND AVE
006WR00000xwEobYAE,Mesa_MDU_36 S Lesueur,Mesa_MDU_36 S Lesueur,35 S UDALL UNIT 101 MESA AZ 85204,Property_Street_Number__c,,35
006WR00000xwEobYAE,Mesa_MDU_36 S Lesueur,Mesa_MDU_36 S Lesueur,35 S UDALL UNIT 101 MESA AZ 85204,Property_Street__c,,S UDALL
006WR00000xwEqDYAU,Mesa_MDU_El Rancho Del Sol Apts,Mesa_MDU_El Rancho Del Sol Apts,659 E MAIN ST UNIT 101 MESA AZ 85204,Property_Street_Number__c,,659
006WR00000xwEqDYAU,Mesa_MDU_El Rancho Del Sol Apts,Mesa_MDU_El Rancho Del Sol Apts,659 E MAIN ST UNIT 101 MESA AZ 85204,Property_Street__c,,E MAIN ST
006WR00000xwErpYAE,Mesa_MDU_Blue Ridge Apartments,Mesa_MDU_Blue Ridge Apartments,819 S STAPLEY DR MESA AZ 85204,Property_Street_Number__c,,819
006WR00000xwErpYAE,Mesa_MDU_Blue Ridge Apartments,Mesa_MDU_Blue Ridge Apartments,819 S STAPLEY DR MESA AZ 85204,Property_Street__c,,S STAPLEY DR
006WR00000xwEv3YAE,Omaha_MDU_Hamilton Apartments,Omaha_MDU_Hamilton Apartments,1325 N 49TH AVE UNIT 1 OMAHA NE 68132,Property_Street_Number__c,,1325
006WR00000xwEv3YAE,Omaha_MDU_Hamilton Apartments,Omaha_MDU_Hamilton Apartments,1325 N 49TH AVE UNIT 1 OMAHA NE 68132,Property_Street__c,,N 49TH AVE
006WR00000xwEv3YAE,Omaha_MDU_Hamilton Apartments,Omaha_MDU_Hamilton Apartments,1325 N 49TH AVE UNIT 1 OMAHA NE 68132,Property_County__c,,Douglas
006WR00000xwEwfYAE,OMAHA_MDU_1410 N 45th St_APTS,OMAHA_MDU_1410 N 45th St_APTS,1410 N 45TH ST UNIT 1 OMAHA NE 68132,Property_Street_Number__c,,1410
006WR00000xwEwfYAE,OMAHA_MDU_1410 N 45th St_APTS,OMAHA_MDU_1410 N 45th St_APTS,1410 N 45TH ST UNIT 1 OMAHA NE 68132,Property_Street__c,,N 45TH ST
006WR00000xwEwfYAE,OMAHA_MDU_1410 N 45th St_APTS,OMAHA_MDU_1410 N 45th St_APTS,1410 N 45TH ST UNIT 1 OMAHA NE 68132,Property_County__c,,Douglas
006WR00000xwEyHYAU,Omaha_MDU_Margaret Mae,Omaha_MDU_Margaret Mae,1806 MILITARY AVE UNIT 1 OMAHA NE 68111,Property_Street_Number__c,,1806
006WR00000xwEyHYAU,Omaha_MDU_Margaret Mae,Omaha_MDU_Margaret Mae,1806 MILITARY AVE UNIT 1 OMAHA NE 68111,Property_Street__c,,MILITARY AVE
006WR00000xwEyHYAU,Omaha_MDU_Margaret Mae,Omaha_MDU_Margaret Mae,1806 MILITARY AVE UNIT 1 OMAHA NE 68111,Property_County__c,,Douglas
006WR00000xwEztYAE,Omaha_MDU_Benson Gardens,Omaha_MDU_Benson Gardens,2019 BENSON GARDENS BLVD UNIT 1 OMAHA NE 68134,Property_Street_Number__c,,2019
006WR00000xwEztYAE,Omaha_MDU_Benson Gardens,Omaha_MDU_Benson Gardens,2019 BENSON GARDENS BLVD UNIT 1 OMAHA NE 68134,Property_Street__c,,BENSON GARDENS BLVD
006WR00000xwEzuYAE,Omaha_MDU_5314-5322 Corby St,Omaha_MDU_5314-5322 Corby St,5314 - 5318 CORBY ST UNIT 1 OMAHA NE 68104,Property_Street_Number__c,,5314
006WR00000xwEzuYAE,Omaha_MDU_5314-5322 Corby St,Omaha_MDU_5314-5322 Corby St,5314 - 5318 CORBY ST UNIT 1 OMAHA NE 68104,Property_Street__c,,- 5318 CORBY ST
006WR00000xwEzuYAE,Omaha_MDU_5314-5322 Corby St,Omaha_MDU_5314-5322 Corby St,5314 - 5318 CORBY ST UNIT 1 OMAHA NE 68104,Property_County__c,,Douglas
006WR00000xwF37YAE,Omaha_MDU_Sierra Place,Omaha_MDU_Sierra Place,2706 N 75TH ST UNIT 1 OMAHA NE 68134,Property_Street_Number__c,,2706
006WR00000xwF37YAE,Omaha_MDU_Sierra Place,Omaha_MDU_Sierra Place,2706 N 75TH ST UNIT 1 OMAHA NE 68134,Property_Street__c,,N 75TH ST
006WR00000xwF37YAE,Omaha_MDU_Sierra Place,Omaha_MDU_Sierra Place,2706 N 75TH ST UNIT 1 OMAHA NE 68134,Property_County__c,,Douglas
006WR00000xwF4jYAE,Omaha_MDU_2922 N 54th St Apartments,Omaha_MDU_2922 N 54th St Apartments,2922 N 54TH ST UNIT 1 OMAHA NE 68104,Property_Street_Number__c,,2922
006WR00000xwF4jYAE,Omaha_MDU_2922 N 54th St Apartments,Omaha_MDU_2922 N 54th St Apartments,2922 N 54TH ST UNIT 1 OMAHA NE 68104,Property_Street__c,,N 54TH ST
006WR00000xwF4jYAE,Omaha_MDU_2922 N 54th St Apartments,Omaha_MDU_2922 N 54th St Apartments,2922 N 54TH ST UNIT 1 OMAHA NE 68104,Property_County__c,,Douglas
006WR00000xwF6LYAU,Omaha_MDU_302 N 48th St,Omaha_MDU_302 N 48th St,302 N 48TH ST OMAHA NE 68132  Property Legal Address: 4804 DAVENPORT ST Arboretum Apartments,Property_Street_Number__c,,302
006WR00000xwF6LYAU,Omaha_MDU_302 N 48th St,Omaha_MDU_302 N 48th St,302 N 48TH ST OMAHA NE 68132  Property Legal Address: 4804 DAVENPORT ST Arboretum Apartments,Property_Street__c,,N 48TH ST OMAHA NE 68132  Property Legal Address: 4804 DAVENPORT ST Arboretum Apartments
006WR00000xwF6LYAU,Omaha_MDU_302 N 48th St,Omaha_MDU_302 N 48th St,302 N 48TH ST OMAHA NE 68132  Property Legal Address: 4804 DAVENPORT ST Arboretum Apartments,Property_County__c,,Douglas
006WR00000xwF7xYAE,Omaha_MDU_360 Skyview,Omaha_MDU_360 Skyview,3025 MEREDITH AVE UNIT 1 OMAHA NE 68111 Northside Apartments,Property_Street_Number__c,,3025
006WR00000xwF7xYAE,Omaha_MDU_360 Skyview,Omaha_MDU_360 Skyview,3025 MEREDITH AVE UNIT 1 OMAHA NE 68111 Northside Apartments,Property_Street__c,,MEREDITH AVE UNIT 1 OMAHA NE 68111 Northside Apartments
006WR00000xwF9ZYAU,Omaha_MDU_Arbor Creek Apartments,Omaha_MDU_Arbor Creek Apartments,345 S 78TH ST UNIT 1 OMAHA NE 68114,Property_Street_Number__c,,345
006WR00000xwF9ZYAU,Omaha_MDU_Arbor Creek Apartments,Omaha_MDU_Arbor Creek Apartments,345 S 78TH ST UNIT 1 OMAHA NE 68114,Property_Street__c,,S 78TH ST
006WR00000xwFBBYA2,Omaha_MDU_Fontenelle Cottages,Omaha_MDU_Fontenelle Cottages,3450 N 45TH CT OMAHA NE 68104,Property_Street_Number__c,,3450
006WR00000xwFBBYA2,Omaha_MDU_Fontenelle Cottages,Omaha_MDU_Fontenelle Cottages,3450 N 45TH CT OMAHA NE 68104,Property_Street__c,,N 45TH CT
006WR00000xwFBBYA2,Omaha_MDU_Fontenelle Cottages,Omaha_MDU_Fontenelle Cottages,3450 N 45TH CT OMAHA NE 68104,Property_County__c,,Douglas
006WR00000xwFCnYAM,Omaha_MDU_4015 HAMILTON ST,Omaha_MDU_4015 HAMILTON ST,4015 HAMILTON ST UNIT 1 OMAHA NE 68131,Property_Street_Number__c,,4015
006WR00000xwFCnYAM,Omaha_MDU_4015 HAMILTON ST,Omaha_MDU_4015 HAMILTON ST,4015 HAMILTON ST UNIT 1 OMAHA NE 68131,Property_Street__c,,HAMILTON ST
006WR00000xwFEPYA2,NE_Omaha_SA06_FDH37_MDU_ Egad LLC,NE_OMAHA_SA06_FDH37_MDU_ EGAD LLC,4020 IZARD ST UNIT 101 OMAHA NE 68131,Property_Street_Number__c,,4020
006WR00000xwFEPYA2,NE_Omaha_SA06_FDH37_MDU_ Egad LLC,NE_OMAHA_SA06_FDH37_MDU_ EGAD LLC,4020 IZARD ST UNIT 101 OMAHA NE 68131,Property_Street__c,,IZARD ST UNIT 101 OMAHA
006WR00000xwFG1YAM,Omaha_MDU_4114-4122 N 48th St Apartments,Omaha_MDU_4114-4122 N 48th St Apartments,4114 N 48TH ST UNIT 1 OMAHA NE 68104,Property_Street_Number__c,,4114
006WR00000xwFG1YAM,Omaha_MDU_4114-4122 N 48th St Apartments,Omaha_MDU_4114-4122 N 48th St Apartments,4114 N 48TH ST UNIT 1 OMAHA NE 68104,Property_Street__c,,N 48TH ST
006WR00000xwFG1YAM,Omaha_MDU_4114-4122 N 48th St Apartments,Omaha_MDU_4114-4122 N 48th St Apartments,4114 N 48TH ST UNIT 1 OMAHA NE 68104,Property_County__c,,Douglas
006WR00000xwFHdYAM,Omaha_MDU_417 N 49th St,Omaha_MDU_417 N 49th St,"413 N 49TH ST UNIT 1 OMAHA NE 68132 417, 415, 413 N 49th St. also on this parcel",Property_Street_Number__c,,413
006WR00000xwFHdYAM,Omaha_MDU_417 N 49th St,Omaha_MDU_417 N 49th St,"413 N 49TH ST UNIT 1 OMAHA NE 68132 417, 415, 413 N 49th St. also on this parcel",Property_Street__c,,N 49TH ST UNIT 1 OMAHA NE 68132 417
006WR00000xwFHdYAM,Omaha_MDU_417 N 49th St,Omaha_MDU_417 N 49th St,"413 N 49TH ST UNIT 1 OMAHA NE 68132 417, 415, 413 N 49th St. also on this parcel",Property_County__c,,Douglas
006WR00000xwFJFYA2,Omaha_MDU_4157 Hamilton St,Omaha_MDU_4157 Hamilton St,4157 HAMILTON ST UNIT 1 OMAHA NE 68131,Property_Street_Number__c,,4157
006WR00000xwFJFYA2,Omaha_MDU_4157 Hamilton St,Omaha_MDU_4157 Hamilton St,4157 HAMILTON ST UNIT 1 OMAHA NE 68131,Property_Street__c,,HAMILTON ST
006WR00000xwFJFYA2,Omaha_MDU_4157 Hamilton St,Omaha_MDU_4157 Hamilton St,4157 HAMILTON ST UNIT 1 OMAHA NE 68131,Property_County__c,,Douglas
006WR00000xwFMTYA2,Omaha_MDU_Birchwood Apts,Omaha_MDU_Birchwood Apts,4304 N 88TH PLZ OMAHA NE 68134,Property_Street_Number__c,,4304
006WR00000xwFMTYA2,Omaha_MDU_Birchwood Apts,Omaha_MDU_Birchwood Apts,4304 N 88TH PLZ OMAHA NE 68134,Property_Street__c,,N 88TH PLZ
006WR00000xwFO5YAM,Omaha_MDU_Rue Charles Apartments,Omaha_MDU_Rue Charles Apartments,4311 CHARLES ST UNIT 1 OMAHA NE 68131 Rue Charles Apartments,Property_Street_Number__c,,4311
006WR00000xwFO5YAM,Omaha_MDU_Rue Charles Apartments,Omaha_MDU_Rue Charles Apartments,4311 CHARLES ST UNIT 1 OMAHA NE 68131 Rue Charles Apartments,Property_Street__c,,CHARLES ST UNIT 1 OMAHA NE 68131 Rue Charles Apartments
006WR00000xwFO5YAM,Omaha_MDU_Rue Charles Apartments,Omaha_MDU_Rue Charles Apartments,4311 CHARLES ST UNIT 1 OMAHA NE 68131 Rue Charles Apartments,Property_County__c,,Douglas
006WR00000xwFPhYAM,Omaha_MDU_4313 N 65th St,Omaha_MDU_4313 N 65th St,4313 N 65TH ST UNIT 10 OMAHA NE 68104,Property_Street_Number__c,,4313
006WR00000xwFPhYAM,Omaha_MDU_4313 N 65th St,Omaha_MDU_4313 N 65th St,4313 N 65TH ST UNIT 10 OMAHA NE 68104,Property_Street__c,,N 65TH ST
006WR00000xwFRJYA2,Omaha_MDU_Benson Crest Apartments 1,Omaha_MDU_Benson Crest Apartments 1,4438 N 61ST ST UNIT 1 OMAHA NE 68104,Property_Street_Number__c,,4438
006WR00000xwFRJYA2,Omaha_MDU_Benson Crest Apartments 1,Omaha_MDU_Benson Crest Apartments 1,4438 N 61ST ST UNIT 1 OMAHA NE 68104,Property_Street__c,,N 61ST ST
006WR00000xwFSvYAM,Omaha_MDU_4455 Franklin St,Omaha_MDU_4455 Franklin St,4455 -4457 FRANKLIN ST UNIT 10 OMAHA NE 68111,Property_Street_Number__c,,4455
006WR00000xwFSvYAM,Omaha_MDU_4455 Franklin St,Omaha_MDU_4455 Franklin St,4455 -4457 FRANKLIN ST UNIT 10 OMAHA NE 68111,Property_Street__c,,-4457 FRANKLIN ST
006WR00000xwFUXYA2,OMAHA_MDU_Redman AVE APTS,OMAHA_MDU_Redman AVE APTS,4461 - 4479 Redman OMAHA NE 68111 4461 Redman Ave Apartments,Property_Street_Number__c,,4461
006WR00000xwFUXYA2,OMAHA_MDU_Redman AVE APTS,OMAHA_MDU_Redman AVE APTS,4461 - 4479 Redman OMAHA NE 68111 4461 Redman Ave Apartments,Property_Street__c,,- 4479 Redman OMAHA NE 68111 4461 Redman Ave Apartments
006WR00000xwFUXYA2,OMAHA_MDU_Redman AVE APTS,OMAHA_MDU_Redman AVE APTS,4461 - 4479 Redman OMAHA NE 68111 4461 Redman Ave Apartments,Property_County__c,,Douglas
006WR00000xwFW9YAM,Omaha_MDU_4505 Lafayette Ave Halford Apartments,Omaha_MDU_4505 Lafayette Ave Halford Apartments,4505 LAFAYETTE AVE UNIT 1 OMAHA NE 68132 4505 Lafayette Ave - Halford Apartments,Property_Street_Number__c,,4505
006WR00000xwFW9YAM,Omaha_MDU_4505 Lafayette Ave Halford Apartments,Omaha_MDU_4505 Lafayette Ave Halford Apartments,4505 LAFAYETTE AVE UNIT 1 OMAHA NE 68132 4505 Lafayette Ave - Halford Apartments,Property_Street__c,,LAFAYETTE AVE UNIT 1 OMAHA NE 68132 4505 Lafayette Ave - Halford Apartments
006WR00000xwFW9YAM,Omaha_MDU_4505 Lafayette Ave Halford Apartments,Omaha_MDU_4505 Lafayette Ave Halford Apartments,4505 LAFAYETTE AVE UNIT 1 OMAHA NE 68132 4505 Lafayette Ave - Halford Apartments,Property_County__c,,Douglas
006WR00000xwFXlYAM,Omaha_MDU_4509 Lafayette Ave,Omaha_MDU_4509 Lafayette Ave,4509 LAFAYETTE AVE UNIT 1 OMAHA NE 68132,Property_Street_Number__c,,4509
006WR00000xwFXlYAM,Omaha_MDU_4509 Lafayette Ave,Omaha_MDU_4509 Lafayette Ave,4509 LAFAYETTE AVE UNIT 1 OMAHA NE 68132,Property_Street__c,,LAFAYETTE AVE
006WR00000xwFXlYAM,Omaha_MDU_4509 Lafayette Ave,Omaha_MDU_4509 Lafayette Ave,4509 LAFAYETTE AVE UNIT 1 OMAHA NE 68132,Property_County__c,,Douglas
006WR00000xwFXmYAM,Omaha_MDU_818 N 46th St,Omaha_MDU_818 N 46th St,818 N 46TH ST UNIT 1 OMAHA NE 68132,Property_Street_Number__c,,818
006WR00000xwFXmYAM,Omaha_MDU_818 N 46th St,Omaha_MDU_818 N 46th St,818 N 46TH ST UNIT 1 OMAHA NE 68132,Property_Street__c,,N 46TH ST
006WR00000xwFXmYAM,Omaha_MDU_818 N 46th St,Omaha_MDU_818 N 46th St,818 N 46TH ST UNIT 1 OMAHA NE 68132,Property_County__c,,Douglas
006WR00000xwFZNYA2,Omaha_MDU_4513 Lafayette Ave,Omaha_MDU_4513 Lafayette Ave,4513 LAFAYETTE AVE UNIT 1 OMAHA NE 68132,Property_Street_Number__c,,4513
006WR00000xwFZNYA2,Omaha_MDU_4513 Lafayette Ave,Omaha_MDU_4513 Lafayette Ave,4513 LAFAYETTE AVE UNIT 1 OMAHA NE 68132,Property_Street__c,,LAFAYETTE AVE
006WR00000xwFZNYA2,Omaha_MDU_4513 Lafayette Ave,Omaha_MDU_4513 Lafayette Ave,4513 LAFAYETTE AVE UNIT 1 OMAHA NE 68132,Property_County__c,,Douglas
006WR00000xwFZOYA2,Omaha_MDU_Ames Row Houses,Omaha_MDU_Ames Row Houses,5801 FOWLER AVE UNIT 1 OMAHA NE 68104,Property_Street_Number__c,,5801
006WR00000xwFZOYA2,Omaha_MDU_Ames Row Houses,Omaha_MDU_Ames Row Houses,5801 FOWLER AVE UNIT 1 OMAHA NE 68104,Property_Street__c,,FOWLER AVE
006WR00000xwFZOYA2,Omaha_MDU_Ames Row Houses,Omaha_MDU_Ames Row Houses,5801 FOWLER AVE UNIT 1 OMAHA NE 68104,Property_County__c,,Douglas
006WR00000xwFazYAE,Omaha_MDU_4524 Lafayette Ave,Omaha_MDU_4524 Lafayette Ave,4524 LAFAYETTE AVE UNIT 1 OMAHA NE 68132 LAFAYETTE & NICHOLAS APARTMENT,Property_Street_Number__c,,4524
006WR00000xwFazYAE,Omaha_MDU_4524 Lafayette Ave,Omaha_MDU_4524 Lafayette Ave,4524 LAFAYETTE AVE UNIT 1 OMAHA NE 68132 LAFAYETTE & NICHOLAS APARTMENT,Property_Street__c,,LAFAYETTE AVE UNIT 1 OMAHA NE 68132 LAFAYETTE & NICHOLAS APARTMENT
006WR00000xwFazYAE,Omaha_MDU_4524 Lafayette Ave,Omaha_MDU_4524 Lafayette Ave,4524 LAFAYETTE AVE UNIT 1 OMAHA NE 68132 LAFAYETTE & NICHOLAS APARTMENT,Property_County__c,,Douglas
006WR00000xwFcbYAE,Omaha_MDU_4606 Redman Ave,Omaha_MDU_4606 Redman Ave,4602 REDMAN AVE UNIT 1 OMAHA NE 68104,Property_Street_Number__c,,4602
006WR00000xwFcbYAE,Omaha_MDU_4606 Redman Ave,Omaha_MDU_4606 Redman Ave,4602 REDMAN AVE UNIT 1 OMAHA NE 68104,Property_Street__c,,REDMAN AVE
006WR00000xwFeDYAU,Omaha_MDU_4611-4613 North 56th St,Omaha_MDU_4611-4613 North 56th St,4611 N 56TH ST UNIT 1 OMAHA NE 68104,Property_Street_Number__c,,4611
006WR00000xwFeDYAU,Omaha_MDU_4611-4613 North 56th St,Omaha_MDU_4611-4613 North 56th St,4611 N 56TH ST UNIT 1 OMAHA NE 68104,Property_Street__c,,N 56TH ST
006WR00000xwFeDYAU,Omaha_MDU_4611-4613 North 56th St,Omaha_MDU_4611-4613 North 56th St,4611 N 56TH ST UNIT 1 OMAHA NE 68104,Property_County__c,,Douglas
006WR00000xwFj3YAE,Omaha_MDU_4705 Burdette St,Omaha_MDU_4705 Burdette St,4701 BURDETTE ST UNIT 1 OMAHA NE 68104 Actual Property Address: 4705 Burdette St.,Property_Street_Number__c,,4701
006WR00000xwFj3YAE,Omaha_MDU_4705 Burdette St,Omaha_MDU_4705 Burdette St,4701 BURDETTE ST UNIT 1 OMAHA NE 68104 Actual Property Address: 4705 Burdette St.,Property_Street__c,,BURDETTE ST UNIT 1 OMAHA NE 68104 Actual Property Address: 4705 Burdette St.
006WR00000xwFj3YAE,Omaha_MDU_4705 Burdette St,Omaha_MDU_4705 Burdette St,4701 BURDETTE ST UNIT 1 OMAHA NE 68104 Actual Property Address: 4705 Burdette St.,Property_County__c,,Douglas
006WR00000xwFkfYAE,Omaha_MDU_4719-4723 Erskine St,Omaha_MDU_4719-4723 Erskine St,4719 ERSKINE ST UNIT 1 OMAHA NE 68104,Property_Street_Number__c,,4719
006WR00000xwFkfYAE,Omaha_MDU_4719-4723 Erskine St,Omaha_MDU_4719-4723 Erskine St,4719 ERSKINE ST UNIT 1 OMAHA NE 68104,Property_Street__c,,ERSKINE ST
006WR00000xwFkfYAE,Omaha_MDU_4719-4723 Erskine St,Omaha_MDU_4719-4723 Erskine St,4719 ERSKINE ST UNIT 1 OMAHA NE 68104,Property_County__c,,Douglas
006WR00000xwFmHYAU,Omaha_MDU_Roosevelt Apartments,Omaha_MDU_Roosevelt Apartments,4724 DAVENPORT ST UNIT 1 OMAHA NE 68132 Roosevelt Apartments,Property_Street_Number__c,,4724
006WR00000xwFmHYAU,Omaha_MDU_Roosevelt Apartments,Omaha_MDU_Roosevelt Apartments,4724 DAVENPORT ST UNIT 1 OMAHA NE 68132 Roosevelt Apartments,Property_Street__c,,DAVENPORT ST UNIT 1 OMAHA NE 68132 Roosevelt Apartments
006WR00000xwFmHYAU,Omaha_MDU_Roosevelt Apartments,Omaha_MDU_Roosevelt Apartments,4724 DAVENPORT ST UNIT 1 OMAHA NE 68132 Roosevelt Apartments,Property_County__c,,Douglas
006WR00000xwFntYAE,Omaha_MDU_Parkgate Apartments,Omaha_MDU_Parkgate Apartments,4728 & 4732 CASS ST UNIT 1 OMAHA NE 68132 4728 Cass St - Parkgate Apartments,Property_Street_Number__c,,4728
006WR00000xwFntYAE,Omaha_MDU_Parkgate Apartments,Omaha_MDU_Parkgate Apartments,4728 & 4732 CASS ST UNIT 1 OMAHA NE 68132 4728 Cass St - Parkgate Apartments,Property_Street__c,,& 4732 CASS ST UNIT 1 OMAHA NE 68132 4728 Cass St - Parkgate Apartments
006WR00000xwFntYAE,Omaha_MDU_Parkgate Apartments,Omaha_MDU_Parkgate Apartments,4728 & 4732 CASS ST UNIT 1 OMAHA NE 68132 4728 Cass St - Parkgate Apartments,Property_County__c,,Douglas
006WR00000xwFpVYAU,Omaha_MDU_4728-4730-4732 Chicago St,Omaha_MDU_4728-4730-4732 Chicago St,4728 CHICAGO ST UNIT 14 OMAHA NE 68132,Property_Street_Number__c,,4728
006WR00000xwFpVYAU,Omaha_MDU_4728-4730-4732 Chicago St,Omaha_MDU_4728-4730-4732 Chicago St,4728 CHICAGO ST UNIT 14 OMAHA NE 68132,Property_Street__c,,CHICAGO ST
006WR00000xwFpVYAU,Omaha_MDU_4728-4730-4732 Chicago St,Omaha_MDU_4728-4730-4732 Chicago St,4728 CHICAGO ST UNIT 14 OMAHA NE 68132,Property_County__c,,Douglas
006WR00000xwFsjYAE,Omaha_MDU_4752 NICHOLAS ST,Omaha_MDU_4752 NICHOLAS ST,4752 NICHOLAS ST UNIT 1 OMAHA NE 68132,Property_Street_Number__c,,4752
006WR00000xwFsjYAE,Omaha_MDU_4752 NICHOLAS ST,Omaha_MDU_4752 NICHOLAS ST,4752 NICHOLAS ST UNIT 1 OMAHA NE 68132,Property_Street__c,,NICHOLAS ST
006WR00000xwFsjYAE,Omaha_MDU_4752 NICHOLAS ST,Omaha_MDU_4752 NICHOLAS ST,4752 NICHOLAS ST UNIT 1 OMAHA NE 68132,Property_County__c,,Douglas
