Id,Name,Business_Base_Address__c,Market__c,State__c,City__c,Circuit_ID__c,FDH_Name__c,Serving_Area__c,Import_DateTime__c
a01WR00000UGX3RYAX,3725 LONGSTRAW DR FORT WORTH TX,3725 LONGSTRAW DR FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-009000057A,TX_DFW_SA01_FDH09,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGX3UYAX,3729 LONGSTRAW DR FORT WORTH TX,3729 LONGSTRAW DR FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-009000058A,TX_DFW_SA01_FDH09,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGX3VYAX,3730 HASLET ROANOKE RD FORT WORTH TX,3730 HASLET ROANOKE RD FORT WORTH TX,DFW,TX,FORT WORTH,TX0603-009000411A,TX_DFW_SA06_FDH09,SA06,2025-10-06T18:05:06.000+0000
a01WR00000UGX3YYAX,3733 LONGSTRAW DR FORT WORTH TX,3733 LONGSTRAW DR FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-009000059A,TX_DFW_SA01_FDH09,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGX3bYAH,3737 LONGSTRAW DR FORT WORTH TX,3737 LONGSTRAW DR FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-009000008A,TX_DFW_SA01_FDH09,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGX3hYAH,3741 LONGSTRAW DR FORT WORTH TX,3741 LONGSTRAW DR FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-009000060A,TX_DFW_SA01_FDH09,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGX4XYAX,382 S ASH AVE AZLE TX,382 S ASH AVE AZLE TX,DFW,TX,AZLE,TX0601-011000013A,TX_DFW_SA02_FDH11,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGX4cYAH,3821 LONGSTRAW DR FORT WORTH TX,3821 LONGSTRAW DR FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-009000029A,TX_DFW_SA01_FDH09,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGX4fYAH,3825 LONGSTRAW DR FORT WORTH TX,3825 LONGSTRAW DR FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-009000016A,TX_DFW_SA01_FDH09,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGX4gYAH,3829 LONGSTRAW DR FORT WORTH TX,3829 LONGSTRAW DR FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-009000052A,TX_DFW_SA01_FDH09,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGX4mYAH,386 S ASH AVE AZLE TX,386 S ASH AVE AZLE TX,DFW,TX,AZLE,TX0601-011000012A,TX_DFW_SA02_FDH11,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGX56YAH,3901 LONGSTRAW DR FORT WORTH TX,3901 LONGSTRAW DR FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-009000046A,TX_DFW_SA01_FDH09,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGX5FYAX,3905 LONGSTRAW DR FORT WORTH TX,3905 LONGSTRAW DR FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-009000047A,TX_DFW_SA01_FDH09,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGX5IYAX,3909 LONGSTRAW DR FORT WORTH TX,3909 LONGSTRAW DR FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-009000048A,TX_DFW_SA01_FDH09,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGX5LYAX,3913 LONGSTRAW DR FORT WORTH TX,3913 LONGSTRAW DR FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-009000037A,TX_DFW_SA01_FDH09,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGX5RYAX,392 S ASH AVE AZLE TX,392 S ASH AVE AZLE TX,DFW,TX,AZLE,TX0601-011000005A,TX_DFW_SA02_FDH11,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGX5oYAH,396 S ASH AVE AZLE TX,396 S ASH AVE AZLE TX,DFW,TX,AZLE,TX0601-011000006A,TX_DFW_SA02_FDH11,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGX6SYAX,400 WELLS BURNETT RD AZLE TX,400 WELLS BURNETT RD AZLE TX,DFW,TX,AZLE,TX0601-007000212A,TX_DFW_SA02_FDH07,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGX6YYAX,4000 KELLER HICKS RD FORT WORTH TX,4000 KELLER HICKS RD FORT WORTH TX,DFW,TX,FORT WORTH,TX0606-015000002A,TX_DFW_SA01_FDH85,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGX6aYAH,4001 LONGSTRAW DR FORT WORTH TX,4001 LONGSTRAW DR FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-009000036A,TX_DFW_SA01_FDH09,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGX6jYAH,4005 LONGSTRAW DR FORT WORTH TX,4005 LONGSTRAW DR FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-009000004A,TX_DFW_SA01_FDH09,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGX6nYAH,4009 LONGSTRAW DR FORT WORTH TX,4009 LONGSTRAW DR FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-009000010A,TX_DFW_SA01_FDH09,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGX70YAH,401 HARBOR DR AZLE TX,401 HARBOR DR AZLE TX,DFW,TX,AZLE,TX0601-009000013A,TX_DFW_SA02_FDH09,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGX7NYAX,401 WISHBONE LN FORT WORTH TX,401 WISHBONE LN FORT WORTH TX,DFW,TX,FORT WORTH,TX0602-025000022A,TX_DFW_SA03_FDH25,SA03,2025-10-06T18:05:06.000+0000
a01WR00000UGX7VYAX,4013 LONGSTRAW DR FORT WORTH TX,4013 LONGSTRAW DR FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-009000005A,TX_DFW_SA01_FDH09,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGX7aYAH,4017 LONGSTRAW DR FORT WORTH TX,4017 LONGSTRAW DR FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-009000049A,TX_DFW_SA01_FDH09,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGX7oYAH,402 W 4TH ST JUSTIN TX,402 W 4TH ST JUSTIN TX,DFW,TX,JUSTIN,TX0602-021000124A,TX_DFW_SA03_FDH21,SA03,2025-10-06T18:05:06.000+0000
a01WR00000UGX7uYAH,4021 LONGSTRAW DR FORT WORTH TX,4021 LONGSTRAW DR FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-009000019A,TX_DFW_SA01_FDH09,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGX7xYAH,4025 LONGSTRAW DR FORT WORTH TX,4025 LONGSTRAW DR FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-009000015A,TX_DFW_SA01_FDH09,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGX7zYAH,4029 LONGSTRAW DR FORT WORTH TX,4029 LONGSTRAW DR FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-009000039A,TX_DFW_SA01_FDH09,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGX84YAH,403 MOUNT GILEAD RD KELLER TX,403 MOUNT GILEAD RD KELLER TX,DFW,TX,KELLER,TX0603-001000029A,TX_DFW_SA01_FDH01,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGX8EYAX,4033 LONGSTRAW DR FORT WORTH TX,4033 LONGSTRAW DR FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-009000022A,TX_DFW_SA01_FDH09,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGX8GYAX,4037 LONGSTRAW DR FORT WORTH TX,4037 LONGSTRAW DR FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-009000051A,TX_DFW_SA01_FDH09,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGX8gYAH,405 HARBOR DR AZLE TX,405 HARBOR DR AZLE TX,DFW,TX,AZLE,TX0601-009000001A,TX_DFW_SA02_FDH09,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGX8uYAH,405 WISHBONE LN FORT WORTH TX,405 WISHBONE LN FORT WORTH TX,DFW,TX,FORT WORTH,TX0602-025000039A,TX_DFW_SA03_FDH25,SA03,2025-10-06T18:05:06.000+0000
a01WR00000UGX9hYAH,409 HARBOR DR AZLE TX,409 HARBOR DR AZLE TX,DFW,TX,AZLE,TX0601-009000002A,TX_DFW_SA02_FDH09,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGX9rYAH,409 WISHBONE LN FORT WORTH TX,409 WISHBONE LN FORT WORTH TX,DFW,TX,FORT WORTH,TX0602-025000040A,TX_DFW_SA03_FDH25,SA03,2025-10-06T18:05:06.000+0000
a01WR00000UGXBxYAP,4101 LONGSTRAW DR FORT WORTH TX,4101 LONGSTRAW DR FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-009000097A,TX_DFW_SA01_FDH09,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGXC7YAP,4105 LONGSTRAW DR FORT WORTH TX,4105 LONGSTRAW DR FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-009000040A,TX_DFW_SA01_FDH09,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGXCCYA5,4109 LONGSTRAW DR FORT WORTH TX,4109 LONGSTRAW DR FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-009000020A,TX_DFW_SA01_FDH09,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGXCRYA5,4113 LONGSTRAW DR FORT WORTH TX,4113 LONGSTRAW DR FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-009000041A,TX_DFW_SA01_FDH09,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGXCWYA5,4116 KELLER HICKS RD FORT WORTH TX,4116 KELLER HICKS RD FORT WORTH TX,DFW,TX,FORT WORTH,TX0606-015000003A,TX_DFW_SA01_FDH85,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGXCXYA5,4117 LONGSTRAW DR FORT WORTH TX,4117 LONGSTRAW DR FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-009000062A,TX_DFW_SA01_FDH09,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGXCqYAP,4121 LONGSTRAW DR FORT WORTH TX,4121 LONGSTRAW DR FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-009000018A,TX_DFW_SA01_FDH09,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGXCtYAP,4124 KELLER HICKS RD FORT WORTH TX,4124 KELLER HICKS RD FORT WORTH TX,DFW,TX,FORT WORTH,TX0606-015000004A,TX_DFW_SA01_FDH85,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGXCuYAP,4125 LONGSTRAW DR FORT WORTH TX,4125 LONGSTRAW DR FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-009000042A,TX_DFW_SA01_FDH09,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGXCvYAP,4126 KELLER HICKS RD FORT WORTH TX,4126 KELLER HICKS RD FORT WORTH TX,DFW,TX,FORT WORTH,TX0606-015000008A,TX_DFW_SA01_FDH85,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGXCxYAP,4129 LONGSTRAW DR FORT WORTH TX,4129 LONGSTRAW DR FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-009000043A,TX_DFW_SA01_FDH09,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGXD2YAP,413 HARBOR DR AZLE TX,413 HARBOR DR AZLE TX,DFW,TX,AZLE,TX0601-009000003A,TX_DFW_SA02_FDH09,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXDAYA5,413 WISHBONE LN FORT WORTH TX,413 WISHBONE LN FORT WORTH TX,DFW,TX,FORT WORTH,TX0602-025000041A,TX_DFW_SA03_FDH25,SA03,2025-10-06T18:05:06.000+0000
a01WR00000UGXDDYA5,4133 LONGSTRAW DR FORT WORTH TX,4133 LONGSTRAW DR FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-009000044A,TX_DFW_SA01_FDH09,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGXE8YAP,417 HARBOR DR AZLE TX,417 HARBOR DR AZLE TX,DFW,TX,AZLE,TX0601-009000004A,TX_DFW_SA02_FDH09,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXEnYAP,4201 LONGSTRAW DR FORT WORTH TX,4201 LONGSTRAW DR FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-009000045A,TX_DFW_SA01_FDH09,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGXEzYAP,4205 LONGSTRAW DR FORT WORTH TX,4205 LONGSTRAW DR FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-009000017A,TX_DFW_SA01_FDH09,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGXF6YAP,421 HARBOR DR AZLE TX,421 HARBOR DR AZLE TX,DFW,TX,AZLE,TX0601-009000005A,TX_DFW_SA02_FDH09,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXFCYA5,421 SOUTHEAST PKWY AZLE TX,421 SOUTHEAST PKWY AZLE TX,DFW,TX,AZLE,TX0601-010000087A,TX_DFW_SA02_FDH10,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXFJYA5,4217 STARBURST DR FORT WORTH TX,4217 STARBURST DR FORT WORTH TX,DFW,TX,FORT WORTH,TX0606-027000171A,TX_DFW_SA01_FDH27,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGXFlYAP,4245 HASLET ROANOKE RD ROANOKE TX,4245 HASLET ROANOKE RD ROANOKE TX,DFW,TX,ROANOKE,TX0603-009000293A,TX_DFW_SA06_FDH09,SA06,2025-10-06T18:05:06.000+0000
a01WR00000UGXFsYAP,425 HARBOR DR AZLE TX,425 HARBOR DR AZLE TX,DFW,TX,AZLE,TX0601-009000006A,TX_DFW_SA02_FDH09,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXG1YAP,425 SOUTHEAST PKWY AZLE TX,425 SOUTHEAST PKWY AZLE TX,DFW,TX,AZLE,TX0601-010000070A,TX_DFW_SA02_FDH10,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXG5YAP,4250 KELLER HICKS RD FORT WORTH TX,4250 KELLER HICKS RD FORT WORTH TX,DFW,TX,FORT WORTH,TX0606-017000132A,TX_DFW_SA01_FDH17,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGXGHYA5,4279 HASLET ROANOKE RD ROANOKE TX,4279 HASLET ROANOKE RD ROANOKE TX,DFW,TX,ROANOKE,TX0603-009000284A,TX_DFW_SA06_FDH09,SA06,2025-10-06T18:05:06.000+0000
a01WR00000UGXGLYA5,429 HARBOR DR AZLE TX,429 HARBOR DR AZLE TX,DFW,TX,AZLE,TX0601-009000007A,TX_DFW_SA02_FDH09,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXGPYA5,429 SOUTHEAST PKWY AZLE TX,429 SOUTHEAST PKWY AZLE TX,DFW,TX,AZLE,TX0601-010000071A,TX_DFW_SA02_FDH10,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXGoYAP,433 HARBOR DR AZLE TX,433 HARBOR DR AZLE TX,DFW,TX,AZLE,TX0601-009000008A,TX_DFW_SA02_FDH09,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXHBYA5,437 HARBOR DR AZLE TX,437 HARBOR DR AZLE TX,DFW,TX,AZLE,TX0601-009000009A,TX_DFW_SA02_FDH09,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXHEYA5,439 BLUE MOUND E RD HASLET TX,439 BLUE MOUND E RD HASLET TX,DFW,TX,HASLET,TX0605-018000183A,TX_DFW_SA01_FDH88,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGXIpYAP,451 BLUE MOUND E RD HASLET TX,451 BLUE MOUND E RD HASLET TX,DFW,TX,HASLET,TX0605-018000191A,TX_DFW_SA01_FDH88,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGXJSYA5,4557 KELLER HASLET RD FORT WORTH TX,4557 KELLER HASLET RD FORT WORTH TX,DFW,TX,FORT WORTH,TX0605-012000231A,TX_DFW_SA06_FDH12,SA06,2025-10-06T18:05:06.000+0000
a01WR00000UGXJTYA5,4558 KELLER HICKS RD FORT WORTH TX,4558 KELLER HICKS RD FORT WORTH TX,DFW,TX,FORT WORTH,TX0606-016000147A,TX_DFW_SA01_FDH86,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGXJuYAP,4613 N 55TH ST OMAHA NE,4613 N 55TH ST OMAHA NE,OMAHA,NE,OMAHA,NE0102-004000014A,NE_OMAHA_SA02_FDH04,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXKOYA5,4701 KELLER HASLET RD FORT WORTH TX,4701 KELLER HASLET RD FORT WORTH TX,DFW,TX,FORT WORTH,TX0605-012000223A,TX_DFW_SA06_FDH12,SA06,2025-10-06T18:05:06.000+0000
a01WR00000UGXKVYA5,4716 KELLER HASLET RD FORT WORTH TX,4716 KELLER HASLET RD FORT WORTH TX,DFW,TX,FORT WORTH,TX0605-012000226A,TX_DFW_SA06_FDH12,SA06,2025-10-06T18:05:06.000+0000
a01WR00000UGXLFYA5,4801 RAY WHITE RD FORT WORTH TX,4801 RAY WHITE RD FORT WORTH TX,DFW,TX,FORT WORTH,TX0607-018000180A,TX_DFW_SA01_FDH18,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGXMZYA5,500 SCHOOLHOUSE RD HASLET TX,500 SCHOOLHOUSE RD HASLET TX,DFW,TX,HASLET,TX0602-034000194A,TX_DFW_SA04_FDH34,SA04,2025-10-06T18:05:06.000+0000
a01WR00000UGXNTYA5,502 SCHOOLHOUSE RD HASLET TX,502 SCHOOLHOUSE RD HASLET TX,DFW,TX,HASLET,TX0602-034000200A,TX_DFW_SA04_FDH34,SA04,2025-10-06T18:05:06.000+0000
a01WR00000UGXNWYA5,502 W 4TH ST JUSTIN TX,502 W 4TH ST JUSTIN TX,DFW,TX,JUSTIN,TX0602-021000117A,TX_DFW_SA03_FDH21,SA03,2025-10-06T18:05:06.000+0000
a01WR00000UGXNwYAP,504 N PINE ST ROANOKE TX,504 N PINE ST ROANOKE TX,DFW,TX,ROANOKE,TX0603-009000341A,TX_DFW_SA06_FDH09,SA06,2025-10-06T18:05:06.000+0000
a01WR00000UGXO0YAP,504 SCHOOLHOUSE RD HASLET TX,504 SCHOOLHOUSE RD HASLET TX,DFW,TX,HASLET,TX0602-034000192A,TX_DFW_SA04_FDH34,SA04,2025-10-06T18:05:06.000+0000
a01WR00000UGXOoYAP,508 DUNAWAY LN AZLE TX,508 DUNAWAY LN AZLE TX,DFW,TX,AZLE,TX0601-010000063A,TX_DFW_SA02_FDH10,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXOrYAP,508 KATY RD KELLER TX,508 KATY RD KELLER TX,DFW,TX,KELLER,TX0606-014000115A,TX_DFW_SA01_FDH14,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGXPUYA5,510 W 4TH ST JUSTIN TX,510 W 4TH ST JUSTIN TX,DFW,TX,JUSTIN,TX0602-021000122A,TX_DFW_SA03_FDH21,SA03,2025-10-06T18:05:06.000+0000
a01WR00000UGXPsYAP,512 DUNAWAY LN AZLE TX,512 DUNAWAY LN AZLE TX,DFW,TX,AZLE,TX0601-010000136A,TX_DFW_SA02_FDH10,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXQCYA5,513 WALNUT ST ROANOKE TX,513 WALNUT ST ROANOKE TX,DFW,TX,ROANOKE,TX0603-009000338A,TX_DFW_SA06_FDH09,SA06,2025-10-06T18:05:06.000+0000
a01WR00000UGXQfYAP,516 DUNAWAY LN AZLE TX,516 DUNAWAY LN AZLE TX,DFW,TX,AZLE,TX0601-010000062A,TX_DFW_SA02_FDH10,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXQjYAP,516 W 4TH ST JUSTIN TX,516 W 4TH ST JUSTIN TX,DFW,TX,JUSTIN,TX0602-021000194A,TX_DFW_SA03_FDH21,SA03,2025-10-06T18:05:06.000+0000
a01WR00000UGXQoYAP,517 N 2ND ST KILLEEN TX,517 N 2ND ST KILLEEN TX,KILLEEN,TX,KILLEEN,TX1310-002000192A,TX_KILLEEN_SA10_FDH02,SA10,2025-10-06T18:05:06.000+0000
a01WR00000UGXQxYAP,519 W 3RD ST JUSTIN TX,519 W 3RD ST JUSTIN TX,DFW,TX,JUSTIN,TX0602-021000170A,TX_DFW_SA03_FDH21,SA03,2025-10-06T18:05:06.000+0000
a01WR00000UGXR1YAP,520 DUNAWAY LN AZLE TX,520 DUNAWAY LN AZLE TX,DFW,TX,AZLE,TX0601-010000069A,TX_DFW_SA02_FDH10,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXR5YAP,520 S WHITE CHAPEL BLVD SOUTHLAKE TX,520 S WHITE CHAPEL BLVD SOUTHLAKE TX,DFW,TX,SOUTHLAKE,TX0606-007000004A,TX_DFW_SA01_FDH07,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGXRHYA5,521 W 2ND ST JUSTIN TX,521 W 2ND ST JUSTIN TX,DFW,TX,JUSTIN,TX0602-021000128A,TX_DFW_SA03_FDH21,SA03,2025-10-06T18:05:06.000+0000
a01WR00000UGXRQYA5,522 W 3RD ST JUSTIN TX,522 W 3RD ST JUSTIN TX,DFW,TX,JUSTIN,TX0602-021000034A,TX_DFW_SA03_FDH21,SA03,2025-10-06T18:05:06.000+0000
a01WR00000UGXRZYA5,523 W 4TH ST JUSTIN TX,523 W 4TH ST JUSTIN TX,DFW,TX,JUSTIN,TX0602-021000187A,TX_DFW_SA03_FDH21,SA03,2025-10-06T18:05:06.000+0000
a01WR00000UGXReYAP,524 DUNAWAY LN AZLE TX,524 DUNAWAY LN AZLE TX,DFW,TX,AZLE,TX0601-010000068A,TX_DFW_SA02_FDH10,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXS3YAP,528 DUNAWAY LN AZLE TX,528 DUNAWAY LN AZLE TX,DFW,TX,AZLE,TX0601-010000067A,TX_DFW_SA02_FDH10,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXSOYA5,532 DUNAWAY LN AZLE TX,532 DUNAWAY LN AZLE TX,DFW,TX,AZLE,TX0601-010000125A,TX_DFW_SA02_FDH10,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXScYAP,534 DUNAWAY LN AZLE TX,534 DUNAWAY LN AZLE TX,DFW,TX,AZLE,TX0601-010000032A,TX_DFW_SA02_FDH10,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXShYAP,535 BLUE MOUND E RD HASLET TX,535 BLUE MOUND E RD HASLET TX,DFW,TX,HASLET,TX0605-018000199A,TX_DFW_SA01_FDH88,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGXSvYAP,536 BEVERLY RD AZLE TX,536 BEVERLY RD AZLE TX,DFW,TX,AZLE,TX0601-007000214A,TX_DFW_SA02_FDH07,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXT1YAP,537 BLUE MOUND E RD HASLET TX,537 BLUE MOUND E RD HASLET TX,DFW,TX,HASLET,TX0605-018000186A,TX_DFW_SA01_FDH88,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGXT7YAP,538 DUNAWAY LN AZLE TX,538 DUNAWAY LN AZLE TX,DFW,TX,AZLE,TX0601-010000066A,TX_DFW_SA02_FDH10,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXTLYA5,540 DUNAWAY LN AZLE TX,540 DUNAWAY LN AZLE TX,DFW,TX,AZLE,TX0601-010000050A,TX_DFW_SA02_FDH10,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXUUYA5,549 BLUE MOUND E RD HASLET TX,549 BLUE MOUND E RD HASLET TX,DFW,TX,HASLET,TX0605-018000180A,TX_DFW_SA01_FDH88,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGXVcYAP,5618 TRAVIS ST WATAUGA TX,5618 TRAVIS ST WATAUGA TX,DFW,TX,WATAUGA,TX0607-007000083A,TX_DFW_SA01_FDH57,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGXVdYAP,5620 TRAVIS ST WATAUGA TX,5620 TRAVIS ST WATAUGA TX,DFW,TX,WATAUGA,TX0607-007000093A,TX_DFW_SA01_FDH57,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGXVuYAP,5641 WATAUGA RD WATAUGA TX,5641 WATAUGA RD WATAUGA TX,DFW,TX,WATAUGA,TX0607-007000078A,TX_DFW_SA01_FDH57,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGXacYAH,601 S RANDALL ST RHOME TX,601 S RANDALL ST RHOME TX,DFW,TX,RHOME,TX0602-002000234A,TX_DFW_SA08_FDH02,SA08,2026-01-20T19:22:01.000+0000
a01WR00000UGXb4YAH,602 SCHOOLHOUSE RD HASLET TX,602 SCHOOLHOUSE RD HASLET TX,DFW,TX,HASLET,TX0602-034000201A,TX_DFW_SA04_FDH34,SA04,2025-10-06T18:05:06.000+0000
a01WR00000UGXb7YAH,602 W 3RD ST JUSTIN TX,602 W 3RD ST JUSTIN TX,DFW,TX,JUSTIN,TX0602-021000134A,TX_DFW_SA03_FDH21,SA03,2025-10-06T18:05:06.000+0000
a01WR00000UGXbMYAX,603 W 4TH ST JUSTIN TX,603 W 4TH ST JUSTIN TX,DFW,TX,JUSTIN,TX0602-021000183A,TX_DFW_SA03_FDH21,SA03,2025-10-06T18:05:06.000+0000
a01WR00000UGXc0YAH,606 W 1ST ST JUSTIN TX,606 W 1ST ST JUSTIN TX,DFW,TX,JUSTIN,TX0602-021000138A,TX_DFW_SA03_FDH21,SA03,2025-10-06T18:05:06.000+0000
a01WR00000UGXdjYAH,613 BLUE MOUND E RD HASLET TX,613 BLUE MOUND E RD HASLET TX,DFW,TX,HASLET,TX0605-018000184A,TX_DFW_SA01_FDH88,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGXdpYAH,6132 PINE ST WATAUGA TX,6132 PINE ST WATAUGA TX,DFW,TX,WATAUGA,TX0607-007000033A,TX_DFW_SA01_FDH57,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGXfKYAX,6216 TEN MILE BRIDGE RD FORT WORTH TX,6216 TEN MILE BRIDGE RD FORT WORTH TX,DFW,TX,FORT WORTH,TX0601-006000011A,TX_DFW_SA04_FDH06,SA04,2025-10-06T18:05:06.000+0000
a01WR00000UGXfWYAX,6228 TEN MILE BRIDGE RD FORT WORTH TX,6228 TEN MILE BRIDGE RD FORT WORTH TX,DFW,TX,FORT WORTH,TX0601-006000014A,TX_DFW_SA04_FDH06,SA04,2025-10-06T18:05:06.000+0000
a01WR00000UGXhCYAX,637 BLUE MOUND E RD HASLET TX,637 BLUE MOUND E RD HASLET TX,DFW,TX,HASLET,TX0605-018000185A,TX_DFW_SA01_FDH88,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGXhwYAH,643 ASTORIA AVE AZLE TX,643 ASTORIA AVE AZLE TX,DFW,TX,AZLE,TX0601-007000237A,TX_DFW_SA02_FDH07,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXi6YAH,646 ASTORIA AVE AZLE TX,646 ASTORIA AVE AZLE TX,DFW,TX,AZLE,TX0601-007000219A,TX_DFW_SA02_FDH07,SA02,2025-10-06T18:05:06.000+0000
